organization_id,organization_name,organization_type,program_id,program_name,program_offering_id,program_offering_title,activity_taxonomy_path,audience_type,program_format,competition_level,season_label,season_year,start_date,end_date,registration_open_date,registration_close_date,registration_status,registration_url,registration_provider,min_age,max_age,min_grade,max_grade,eligibility_rules_json,schedule_json,pricing_json,location_json,source_id,source_url,source_authority,verification_status,lifecycle_status,last_checked_at,notes
org-us-vt-manchester-parks-recreation,Manchester Parks & Recreation,municipal_recreation,prog-manchester-parks-recreation-summer-camp,Summer Camp,offer-manchester-parks-recreation-battenkill-adventurers-summer-camp-2026,Battenkill Adventurers Summer Camp 2026,Camps > Day Camps,youth,,,summer,2026,2026-06-22,2026-08-14,2026-01-01,,closed,https://manchester-vt.gov/summer-programs,Municipal Website,5,8,,,[],{},[],"{""city"":""Manchester"",""state"":""VT"",""country"":""US""}",VT-MUNI-MANCHESTER-GENERIC,https://manchester-vt.gov/summer-programs,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-manchester-parks-recreation,Manchester Parks & Recreation,municipal_recreation,prog-manchester-parks-recreation-summer-camp,Summer Camp,offer-manchester-parks-recreation-equinox-explorers-summer-camp-2026,Equinox Explorers Summer Camp 2026,Camps > Day Camps,youth,,,summer,2026,2026-06-22,2026-08-14,2026-01-01,,closed,https://manchester-vt.gov/summer-programs,Municipal Website,9,11,,,[],{},[],"{""city"":""Manchester"",""state"":""VT"",""country"":""US""}",VT-MUNI-MANCHESTER-GENERIC,https://manchester-vt.gov/summer-programs,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-manchester-parks-recreation,Manchester Parks & Recreation,municipal_recreation,prog-manchester-parks-recreation-soccer-camp,Soccer Camp,offer-manchester-parks-recreation-fusion-soccer-camp-2026,Fusion Soccer Camp 2026,Camps > Sports Camps > Soccer,youth,,,summer,2026,2026-06-29,2026-07-03,,,unknown,https://manchester-vt.gov/summer-programs,Municipal Website,,,,,[],{},[],"{""city"":""Manchester"",""state"":""VT"",""country"":""US""}",VT-MUNI-MANCHESTER-GENERIC,https://manchester-vt.gov/summer-programs,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-manchester-parks-recreation,Manchester Parks & Recreation,municipal_recreation,prog-manchester-parks-recreation-youth-soccer,Youth Soccer,offer-manchester-parks-recreation-spring-pre-k-and-kindergarten-soccer,Spring Pre-K and Kindergarten Soccer,Sports > Team Sports > Soccer,youth,,,spring,2026,,,,,unknown,https://manchester-vt.gov/summer-programs,Municipal Website,,,PK,K,[],{},[],"{""city"":""Manchester"",""state"":""VT"",""country"":""US""}",VT-MUNI-MANCHESTER-GENERIC,https://manchester-vt.gov/summer-programs,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-youth-basketball,Youth Basketball,offer-norwich-recreation-2nd-grade-boys-basketball,2nd Grade Boys Basketball,Sports > Team Sports > Basketball,youth,,,winter,2026-2027,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,2,2,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-youth-basketball,Youth Basketball,offer-norwich-recreation-2nd-grade-girls-basketball,2nd Grade Girls Basketball,Sports > Team Sports > Basketball,youth,,,winter,2026-2027,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,2,2,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-youth-basketball,Youth Basketball,offer-norwich-recreation-3-4-boys-basketball,3/4 Boys Basketball,Sports > Team Sports > Basketball,youth,,,winter,2026-2027,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,3,4,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-youth-basketball,Youth Basketball,offer-norwich-recreation-3-4-girls-basketball,3/4 Girls Basketball,Sports > Team Sports > Basketball,youth,,,winter,2026-2027,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,3,4,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-youth-basketball,Youth Basketball,offer-norwich-recreation-5-6-boys-basketball,5/6 Boys Basketball,Sports > Team Sports > Basketball,youth,,,winter,2026-2027,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,5,6,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-youth-basketball,Youth Basketball,offer-norwich-recreation-5-6-girls-basketball,5/6 Girls Basketball,Sports > Team Sports > Basketball,youth,,,winter,2026-2027,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,5,6,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-adult-basketball,Adult Basketball,offer-norwich-recreation-adult-basketball,Adult Basketball,Sports > Team Sports > Basketball,adult,drop_in,,,,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-adult-futsal,Adult Futsal,offer-norwich-recreation-adult-futsal,Adult Futsal,Sports > Team Sports > Soccer,adult,league,,,,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-basketball-camp,Basketball Camp,offer-norwich-recreation-basketball-skills-camp,Basketball Skills Camp,Camps > Sports Camps > Basketball,youth,,,summer,2026,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-youth-basketball,Youth Basketball,offer-norwich-recreation-coed-1st-grade-basketball,Coed 1st Grade Basketball,Sports > Team Sports > Basketball,youth,,,winter,2026-2027,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,1,1,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-youth-basketball,Youth Basketball,offer-norwich-recreation-coed-prek-basketball,Coed PreK Basketball,Sports > Team Sports > Basketball,youth,,,winter,2026-2027,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,PK,PK,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-soccer-camp,Soccer Camp,offer-norwich-recreation-girard-soccer-world-cup-2026,Girard Soccer World Cup 2026,Camps > Sports Camps > Soccer,youth,,,summer,2026,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-mountain-biking,Mountain Biking,offer-norwich-recreation-mountain-biking-for-beginners,Mountain Biking for Beginners,Sports > Mountain Sports > Mountain Biking,youth,,,,,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-preseason-baseball,Preseason Baseball,offer-norwich-recreation-pre-season-baseball-warm-up-coed,Pre-Season Baseball Warm-up - Coed,Sports > Team Sports > Baseball,youth,clinic,,,,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-preseason-softball,Preseason Softball,offer-norwich-recreation-pre-season-softball,Pre-Season Softball,Sports > Team Sports > Softball,youth,clinic,,,,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-youth-indoor-soccer,Youth Indoor Soccer,offer-norwich-recreation-pre-k-indoor-soccer,Pre-k Indoor Soccer,Sports > Team Sports > Soccer,youth,,,winter,,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,PK,PK,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-sports-camp,Sports Camp,offer-norwich-recreation-sports-camp-1st-2nd-grade,Sports Camp -1st-2nd Grade,Camps > Sports Camps,youth,,,,,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,1,2,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-sports-camp,Sports Camp,offer-norwich-recreation-sports-camp-3rd-8th-grade,Sports Camp 3rd-8th Grade,Camps > Sports Camps,youth,,,,,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,3,8,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-adult-volleyball,Adult Volleyball,offer-norwich-recreation-volleyball,Volleyball,Sports > Team Sports > Volleyball,adult,,,,,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-norwich-recreation,Norwich Recreation,municipal_recreation,prog-norwich-recreation-volleyball-clinic,Volleyball Clinic,offer-norwich-recreation-volleyball-clinic-with-the-hanover-high-school-team,Volleyball Clinic with the Hanover High School Team,Sports > Team Sports > Volleyball,youth,clinic,,,,,,,,unknown,https://norwichvt.myrec.com/info/activities/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Norwich"",""state"":""VT"",""country"":""US""}",VT-MUNI-NORWICH-MYREC,https://norwichvt.myrec.com/info/activities/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-randolph-recreation,Randolph Recreation,municipal_recreation,prog-randolph-recreation-adult-tennis-league,Adult Tennis League,offer-randolph-recreation-adult-pickleball-tennis-leagues,Adult Pickleball/Tennis Leagues,Sports > Racquet Sports > Tennis,adult,league,,,,,,,,unknown,https://randolphvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Randolph"",""state"":""VT"",""country"":""US""}",VT-MUNI-RANDOLPH-MYREC,https://randolphvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-randolph-recreation,Randolph Recreation,municipal_recreation,prog-randolph-recreation-swimming-lessons,Swimming Lessons,offer-randolph-recreation-american-red-cross-swimming-lessons,American Red Cross Swimming Lessons,Sports > Aquatic Sports > Swimming,youth,lessons,,summer,2026,,,,,unknown,https://randolphvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Randolph"",""state"":""VT"",""country"":""US""}",VT-MUNI-RANDOLPH-MYREC,https://randolphvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-randolph-recreation,Randolph Recreation,municipal_recreation,prog-randolph-recreation-day-camp,Day Camp,offer-randolph-recreation-camp-randolph-2026,Camp Randolph 2026,Camps > Day Camps,youth,,,summer,2026,,,,,unknown,https://randolphvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Randolph"",""state"":""VT"",""country"":""US""}",VT-MUNI-RANDOLPH-MYREC,https://randolphvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-randolph-recreation,Randolph Recreation,municipal_recreation,prog-randolph-recreation-youth-soccer,Youth Soccer,offer-randolph-recreation-randolph-fall-youth-soccer-league,Randolph Fall Youth Soccer League,Sports > Team Sports > Soccer,youth,league,,fall,2026,,,,,unknown,https://randolphvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Randolph"",""state"":""VT"",""country"":""US""}",VT-MUNI-RANDOLPH-MYREC,https://randolphvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-randolph-recreation,Randolph Recreation,municipal_recreation,prog-randolph-recreation-mountain-bike-camp,Mountain Bike Camp,offer-randolph-recreation-randolph-mountain-bike-camps,Randolph Mountain Bike Camps,Camps > Sports Camps > Mountain Biking,youth,,,summer,2026,,,,,unknown,https://randolphvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Randolph"",""state"":""VT"",""country"":""US""}",VT-MUNI-RANDOLPH-MYREC,https://randolphvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-randolph-recreation,Randolph Recreation,municipal_recreation,prog-randolph-recreation-mountain-bike-camp,Mountain Bike Camp,offer-randolph-recreation-rochester-mountain-bike-camp,Rochester Mountain Bike Camp,Camps > Sports Camps > Mountain Biking,youth,,,summer,2026,,,,,unknown,https://randolphvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Randolph"",""state"":""VT"",""country"":""US""}",VT-MUNI-RANDOLPH-MYREC,https://randolphvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-randolph-recreation,Randolph Recreation,municipal_recreation,prog-randolph-recreation-sports-camp,Sports Camp,offer-randolph-recreation-sports-camp-be-your-best,Sports Camp- Be your Best!,Camps > Sports Camps,youth,,,summer,2026,,,,,unknown,https://randolphvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Randolph"",""state"":""VT"",""country"":""US""}",VT-MUNI-RANDOLPH-MYREC,https://randolphvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-randolph-recreation,Randolph Recreation,municipal_recreation,prog-randolph-recreation-tennis-in-the-parks,Tennis in the Parks,offer-randolph-recreation-usta-tennis-in-the-parks-with-scott-barker,USTA Tennis in the Parks with Scott Barker,Sports > Racquet Sports > Tennis,youth,,,,2026,,,,,unknown,https://randolphvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Randolph"",""state"":""VT"",""country"":""US""}",VT-MUNI-RANDOLPH-MYREC,https://randolphvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-randolph-recreation,Randolph Recreation,municipal_recreation,prog-randolph-recreation-basketball-camp,Basketball Camp,offer-randolph-recreation-vtsu-randolph-basketball-camps,VTSU Randolph Basketball Camps,Camps > Sports Camps > Basketball,youth,,,summer,2026,,,,,unknown,https://randolphvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Randolph"",""state"":""VT"",""country"":""US""}",VT-MUNI-RANDOLPH-MYREC,https://randolphvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-baseball-camp,Baseball Camp,offer-shelburne-parks-recreation-2026-baseball-camp,2026 Baseball Camp,Camps > Sports Camps > Baseball,youth,,,summer,2026,2026-06-22,2026-06-26,,,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,8,12,,,[],{},"[{""type"":""registration"",""amount"":225.0,""currency"":""USD""}]","{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-basketball-camp,Basketball Camp,offer-shelburne-parks-recreation-2026-basketball-camp,2026 Basketball Camp,Camps > Sports Camps > Basketball,youth,,,summer,2026,2026-07-13,2026-07-17,,,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,7,11,,,[],{},"[{""type"":""registration"",""amount"":205.0,""currency"":""USD""}]","{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-youth-soccer,Youth Soccer,offer-shelburne-parks-recreation-2026-fall-youth-soccer-league,2026 Fall Youth Soccer League,Sports > Team Sports > Soccer,youth,,,fall,2026,,,,2026-07-31,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,,,1,6,[],{},"[{""type"":""registration"",""amount"":45,""currency"":""USD""},{""type"":""late"",""amount"":60,""currency"":""USD""},{""type"":""uniform"",""amount"":25,""currency"":""USD""}]","{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-field-hockey-camp,Field Hockey Camp,offer-shelburne-parks-recreation-2026-field-hockey-camp,2026 Field Hockey Camp,Camps > Sports Camps > Field Hockey,youth,,,summer,2026,2026-07-06,2026-07-10,,2026-06-15,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,7,14,,,[],{},"[{""type"":""registration"",""amount"":175.0,""currency"":""USD""}]","{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-high-performance-tennis-camp,High Performance Tennis Camp,offer-shelburne-parks-recreation-2026-high-performance-tennis-camp,2026 High Performance Tennis Camp,Camps > Sports Camps > Tennis,youth,,,summer,2026,2026-06-22,2026-06-26,,,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,,,9,12,[],{},"[{""type"":""registration"",""amount"":230.0,""currency"":""USD""}]","{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-redhawk-soccer-camp,Redhawk Soccer Camp,offer-shelburne-parks-recreation-2026-redhawk-soccer-camp,2026 Redhawk Soccer Camp,Camps > Sports Camps > Soccer,youth,,,summer,2026,2026-07-06,2026-07-10,,2026-06-15,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,,,K,8,[],{},"[{""type"":""registration"",""amount"":230.0,""currency"":""USD""}]","{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-ultimate-frisbee-camp,Ultimate Frisbee Camp,offer-shelburne-parks-recreation-2026-ultimate-frisbee-camp,2026 Ultimate Frisbee Camp,Camps > Sports Camps > Ultimate Frisbee,youth,,,summer,2026,2026-07-20,2026-07-24,,,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,10,15,,,[],{},"[{""type"":""registration"",""amount"":180.0,""currency"":""USD""}]","{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-youth-lacrosse,Youth Lacrosse,offer-shelburne-parks-recreation-2026-youth-lacrosse-grades-3-8,2026 Youth Lacrosse Grades 3-8,Sports > Team Sports > Lacrosse,youth,,,spring,2026,,,2026-02-10,2026-03-10,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,,,3,8,[],{},"[{""type"":""registration"",""amount"":70,""currency"":""USD""},{""type"":""uniform"",""amount"":15,""currency"":""USD""}]","{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-youth-lacrosse,Youth Lacrosse,offer-shelburne-parks-recreation-2026-youth-lacrosse-k-2,2026 Youth Lacrosse K-2,Sports > Team Sports > Lacrosse,youth,,,spring,2026,,,,2026-03-31,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,,,K,2,[],{},[],"{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-youth-tennis-camp-session-1,Youth Tennis Camp Session 1,offer-shelburne-parks-recreation-2026-youth-tennis-camp-session-1,2026 Youth Tennis Camp Session 1,Camps > Sports Camps > Tennis,youth,,,summer,2026,2026-07-13,2026-07-17,,2026-06-01,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,10,14,,,[],{},"[{""type"":""registration"",""amount"":230.0,""currency"":""USD""}]","{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-shelburne-parks-recreation,Shelburne Parks & Recreation,municipal_recreation,prog-shelburne-parks-recreation-youth-tennis-camp-session-2,Youth Tennis Camp Session 2,offer-shelburne-parks-recreation-2026-youth-tennis-camp-session-2,2026 Youth Tennis Camp Session 2,Camps > Sports Camps > Tennis,youth,,,summer,2026,2026-07-20,2026-07-24,,2026-06-22,closed,https://www.shelburnevt.org/415/Register-On-Line,WebTrac,7,11,,,[],{},"[{""type"":""registration"",""amount"":230.0,""currency"":""USD""}]","{""city"":""Shelburne"",""state"":""VT"",""country"":""US""}",VT-MUNI-SHELBURNE-WEBTRAC,https://www.shelburnevt.org/415/Register-On-Line,primary,web_verified_2026-09-03,completed,2026-09-03,
org-us-vt-springfield-parks-recreation,Springfield Parks & Recreation,municipal_recreation,prog-springfield-parks-recreation-baseball,Baseball,offer-springfield-parks-recreation-2026-baseball-season,2026 Baseball Season,Sports > Team Sports > Baseball,youth,,,spring,2026,2026-04-13,,2026-03-04,2026-04-10,closed,https://www.springfieldvtparksandrec.com/,SportsEngine,,,,,[],{},[],"{""city"":""Springfield"",""state"":""VT"",""country"":""US""}",VT-MUNI-SPRINGFIELD-SPORTSENGINE,https://www.springfieldvtparksandrec.com/,primary,web_verified_2026-09-03,active,2026-09-03,
org-us-vt-springfield-parks-recreation,Springfield Parks & Recreation,municipal_recreation,prog-springfield-parks-recreation-softball,Softball,offer-springfield-parks-recreation-2026-softball-season,2026 Softball Season,Sports > Team Sports > Softball,youth,,,spring,2026,2026-04-13,,2026-03-04,2026-04-10,closed,https://www.springfieldvtparksandrec.com/,SportsEngine,,,,,[],{},[],"{""city"":""Springfield"",""state"":""VT"",""country"":""US""}",VT-MUNI-SPRINGFIELD-SPORTSENGINE,https://www.springfieldvtparksandrec.com/,primary,web_verified_2026-09-03,active,2026-09-03,
org-us-vt-springfield-parks-recreation,Springfield Parks & Recreation,municipal_recreation,prog-springfield-parks-recreation-indoor-soccer,Indoor Soccer,offer-springfield-parks-recreation-indoor-soccer-2026,Indoor Soccer 2026,Sports > Team Sports > Soccer,youth,,,spring,2026,2026-03-09,2026-04-13,,,closed,https://www.springfieldvtparksandrec.com/,SportsEngine,,,1,6,[],{},[],"{""city"":""Springfield"",""state"":""VT"",""country"":""US""}",VT-MUNI-SPRINGFIELD-SPORTSENGINE,https://www.springfieldvtparksandrec.com/,primary,web_verified_2026-09-03,completed,2026-09-03,
